"Name","ResourcePath","Category","ArmsOnly","SizeKB"
"10066","characters/exg/10066/10066.vmdl","characters","False","2574.3"
"10067","characters/exg/10067/10067.vmdl","characters","False","493.2"
"10068","characters/exg/10068/10068.vmdl","characters","False","674.9"
"10069","characters/exg/10069/10069.vmdl","characters","False","761.2"
"10070","characters/exg/10070/10070.vmdl","characters","False","684.1"
"10071","characters/exg/10071/10071.vmdl","characters","False","3768.5"
"10072","characters/exg/10072/10072.vmdl","characters","False","294.4"
"10073","characters/exg/10073/10073.vmdl","characters","False","1679.9"
"10074","characters/exg/10074/10074.vmdl","characters","False","3049.3"
"10075","characters/exg/10075/10075.vmdl","characters","False","2420.9"
"10076","characters/exg/10076/10076.vmdl","characters","False","1845"
"10077","characters/exg/10077/10077.vmdl","characters","False","1471.6"
"10078","characters/exg/10078/10078.vmdl","characters","False","1283.9"
"10079","characters/exg/10079/10079.vmdl","characters","False","978.8"
"10080","characters/exg/10080/10080.vmdl","characters","False","4624.2"
"10081","characters/exg/10081/10081.vmdl","characters","False","2313.7"
"10082","characters/exg/10082/10082.vmdl","characters","False","3673.9"
"10083","characters/exg/10083/10083.vmdl","characters","False","677.3"
"10084","characters/exg/10084/10084.vmdl","characters","False","504"
"10085","characters/exg/10085/10085.vmdl","characters","False","2114.9"
"10086","characters/exg/10086/10086.vmdl","characters","False","2155.5"
"10087","characters/exg/10087/10087.vmdl","characters","False","5418.1"
"10088","characters/exg/10088/10088.vmdl","characters","False","1232.4"
"10089","characters/exg/10089/10089.vmdl","characters","False","1164.3"
"10090","characters/exg/10090/10090.vmdl","characters","False","2375.6"
"10091","characters/exg/10091/10091.vmdl","characters","False","6082.2"
"10092","characters/exg/10092/10092.vmdl","characters","False","1506.7"
"10093","characters/exg/10093/10093.vmdl","characters","False","550.1"
"10094","characters/exg/10094/10094.vmdl","characters","False","542.2"
"10095","characters/exg/10095/10095.vmdl","characters","False","2432.4"
"10096","characters/exg/10096/10096.vmdl","characters","False","2622.8"
"10097","characters/exg/10097/10097.vmdl","characters","False","5145"
"10098","characters/exg/10098/10098.vmdl","characters","False","979.1"
"10099","characters/exg/10099/10099.vmdl","characters","False","623.5"
"10100","characters/exg/10100/10100.vmdl","characters","False","2253.3"
"10101","characters/exg/10101/10101.vmdl","characters","False","1979"
"10102","characters/exg/10102/10102.vmdl","characters","False","687.6"
"10104","characters/exg/10104/10104.vmdl","characters","False","1859.3"
"10105","characters/exg/10105/10105.vmdl","characters","False","4128.1"
"10106","characters/exg/10106/10106.vmdl","characters","False","2781.5"
"10107","characters/exg/10107/10107.vmdl","characters","False","2018.4"
"10108","characters/exg/10108/10108.vmdl","characters","False","1441.2"
"10109","characters/exg/10109/10109.vmdl","characters","False","613.4"
"10110","characters/exg/10110/10110.vmdl","characters","False","830"
"10111","characters/exg/10111/10111.vmdl","characters","False","475.3"
"10112","characters/exg/10112/10112.vmdl","characters","False","981.9"
"10113","characters/exg/10113/10113.vmdl","characters","False","1588.4"
"10114","characters/exg/10114/10114.vmdl","characters","False","762.2"
"10115","characters/exg/10115/10115.vmdl","characters","False","1563.1"
"10116","characters/exg/10116/10116.vmdl","characters","False","2063.1"
"10117","characters/exg/10117/10117.vmdl","characters","False","4559.8"
"10118","characters/exg/10118/10118.vmdl","characters","False","3946.9"
"10119","characters/exg/10119/10119.vmdl","characters","False","2347.6"
"10120","characters/exg/10120/10120.vmdl","characters","False","3346.2"
"10121","characters/exg/10121/10121.vmdl","characters","False","905.5"
"10122","characters/exg/10122/10122.vmdl","characters","False","480.4"
"10123","characters/exg/10123/10123.vmdl","characters","False","895"
"10124","characters/exg/10124/10124.vmdl","characters","False","54.7"
"10125","characters/exg/10125/10125.vmdl","characters","False","1537.3"
"10126","characters/exg/10126/10126.vmdl","characters","False","2593.7"
"10127","characters/exg/10127/10127.vmdl","characters","False","2084.3"
"10128","characters/exg/10128/10128.vmdl","characters","False","2612.2"
"10129","characters/exg/10129/10129.vmdl","characters","False","667.1"
"10130","characters/exg/10130/10130.vmdl","characters","False","714.8"
"10131","characters/exg/10131/10131.vmdl","characters","False","701.4"
"10132","characters/exg/10132/10132.vmdl","characters","False","1192.7"
"10133","characters/exg/10133/10133.vmdl","characters","False","514.7"
"10134","characters/exg/10134/10134.vmdl","characters","False","4100.7"
"10135","characters/exg/10135/10135.vmdl","characters","False","2826.5"
"10136","characters/exg/10136/10136.vmdl","characters","False","5480"
"10137","characters/exg/10137/10137.vmdl","characters","False","2359.8"
"10138","characters/exg/10138/10138.vmdl","characters","False","1087"
"10139","characters/exg/10139/10139.vmdl","characters","False","2645.8"
"10e violinist player model","characters/models/nozb1/10e_violinist_player_model/10e_violinist_player_model.vmdl","characters","False","633"
"10e violinist player model nohitbox","characters/models/nozb1/10e_violinist_player_model/10e_violinist_player_model_nohitbox.vmdl","characters","False","627.6"
"10e violinist player model nohitbox v2","characters/models/nozb1/10e_violinist_player_model/10e_violinist_player_model_nohitbox_v2.vmdl","characters","False","635.1"
"10e violinist pm arm","characters/models/nozb1/10e_violinist_player_model/10e_violinist_pm_arm.vmdl","characters","True","66"
"2","characters/models/s2ze/ms/zombie/2/2.vmdl","characters","False","209.7"
"2 0011 qin lm low","characters/models/exg/watame/particles/2_0011_qin_lm_low.vmdl","characters","False","26.5"
"2b nier player model","characters/models/nozb1/2b_nier_automata_player_model/2b_nier_player_model.vmdl","characters","False","714.7"
"2b nier player model nohitbox","characters/models/nozb1/2b_nier_automata_player_model/2b_nier_player_model_nohitbox.vmdl","characters","False","707.1"
"2b nier player model nohitbox v2","characters/models/nozb1/2b_nier_automata_player_model/2b_nier_player_model_nohitbox_v2.vmdl","characters","False","717.2"
"2b nier pm arm","characters/models/nozb1/2b_nier_automata_player_model/2b_nier_pm_arm.vmdl","characters","True","148.7"
"3","characters/models/s2ze/ms/zombie/3/3.vmdl","characters","False","233.4"
"4","characters/models/s2ze/ms/zombie/4/4.vmdl","characters","False","217.4"
"4","characters/models/upkk/vsinger/particles/materials/4.vmdl","characters","False","4.8"
"93xpolice","characters/models/police/93xpolice.vmdl","characters","False","232.2"
"adult neptune player model","characters/models/nozb1/adult_neptune_player_model/adult_neptune_player_model.vmdl","characters","False","299.6"
"adult neptune pm arm","characters/models/nozb1/adult_neptune_player_model/adult_neptune_pm_arm.vmdl","characters","True","115.2"
"aima","characters/models/aima/aima.vmdl","characters","False","1715.8"
"aimesh","characters/models/upkk/aimesh/aimesh.vmdl","characters","False","492.7"
"aimesh arm","characters/models/upkk/aimesh/aimesh_arm.vmdl","characters","True","55.4"
"aimesh nohitbox","characters/models/upkk/aimesh/aimesh_nohitbox.vmdl","characters","False","491.6"
"aini","characters/models/exg/oxygen/edmundd/aini.vmdl","characters","False","1567"
"airi","characters/models/airi/airi.vmdl","characters","False","2115.5"
"airi danzai","characters/models/exg/chrisan/airi_danzai/airi_danzai.vmdl","characters","False","2985.5"
"airi dreaming","characters/models/exg/chrisan/airi_dreaming/airi_dreaming.vmdl","characters","False","2504"
"airi maid","characters/models/exg/chrisan/airi_maid/airi_maid.vmdl","characters","False","2820.5"
"airi solomon","characters/models/exg/chrisan/airi_solomon/airi_solomon.vmdl","characters","False","3203.2"
"aisaka taiga","characters/models/aisaka_taiga/aisaka_taiga.vmdl","characters","False","309.1"
"akame","characters/models/upkk/akame/akame.vmdl","characters","False","142"
"akame arm","characters/models/upkk/akame/akame_arm.vmdl","characters","True","27.5"
"akame nohitbox","characters/models/upkk/akame/akame_nohitbox.vmdl","characters","False","140.9"
"akame v1 arms prefab","characters/models/hlym/akame_v1/akame_v1_arms_prefab.vmdl","characters","True","31.3"
"akame v1 prefab","characters/models/hlym/akame_v1/akame_v1_prefab.vmdl","characters","False","140.6"
"akame v1 prefab nohitbox","characters/models/hlym/akame_v1/akame_v1_prefab_nohitbox.vmdl","characters","False","139.8"
"alice","characters/models/alice_note/alice.vmdl","characters","False","1250.6"
"alice","characters/models/alice/alice.vmdl","characters","False","1919.9"
"alice mana","characters/models/keung/alice_mana/alice_mana.vmdl","characters","False","452.9"
"alice mana arms","characters/models/keung/alice_mana/alice_mana_arms.vmdl","characters","True","55.9"
"alice q","characters/models/alice_ba/alice_q.vmdl","characters","False","378.5"
"alice sk2model","characters/models/hmn_sk2/nikke/alice/alice_sk2model.vmdl","characters","False","1078.1"
"alice sk2modelarm","characters/models/hmn_sk2/nikke/alice/alice_sk2modelarm.vmdl","characters","False","387.1"
"alice thy","characters/models/aquaz/hoshistar/alice_thy/alice_thy.vmdl","characters","False","3480.9"
"alice v1","characters/models/keung/alice_v1/alice_v1.vmdl","characters","False","595.6"
"alice v1 arm","characters/models/keung/alice_v1/alice_v1_arm.vmdl","characters","True","87.3"
"aliya arms prefab","characters/models/hlym/aliya/aliya_arms_prefab.vmdl","characters","True","149.9"
"aliya prefab","characters/models/hlym/aliya/aliya_prefab.vmdl","characters","False","458.7"
"allen","characters/models/allen/allen.vmdl","characters","False","1049.6"
"alq","characters/flux/alq/alq.vmdl","characters","False","508"
"alq arms","characters/flux/alq/alq_arms.vmdl","characters","True","81.1"
"aluona","characters/models/aluona/aluona.vmdl","characters","False","1991.5"
"alxyyy","characters/flux/alxyyy/alxyyy.vmdl","characters","False","569.8"
"alxyyy arms","characters/flux/alxyyy/alxyyy_arms.vmdl","characters","True","70"
"alyayz","characters/flux/alyayz/alyayz.vmdl","characters","False","433.6"
"alyayz arms","characters/flux/alyayz/alyayz_arms.vmdl","characters","True","70.8"
"amamiya","characters/models/exg/amamiya/amamiya.vmdl","characters","False","2253.9"
"amamiya kokoro","characters/models/aquaz/hoshistar/amamiya_kokoro/amamiya_kokoro.vmdl","characters","False","2120.8"
"amamiya kokoro","characters/models/upkk/amamiya_kokoro/amamiya_kokoro.vmdl","characters","False","489"
"amamiya kokoro arm","characters/models/upkk/amamiya_kokoro/amamiya_kokoro_arm.vmdl","characters","True","135.3"
"amamiya kokoro cloth1 nohitbox","characters/models/amamiya_kokoro/amamiya_kokoro_cloth1_nohitbox.vmdl","characters","False","1602.1"
"amamiya kokoro cloth2 nohitbox","characters/models/amamiya_kokoro/amamiya_kokoro_cloth2_nohitbox.vmdl","characters","False","1081.9"
"amber player model","characters/models/nozb1/amber_player_model/amber_player_model.vmdl","characters","False","295.6"
"amber pm arm","characters/models/nozb1/amber_player_model/amber_pm_arm.vmdl","characters","True","68.5"
"among us arm","characters/models/nozb1/among_us_player_model/among_us_arm.vmdl","characters","True","60.1"
"among us player model","characters/models/nozb1/among_us_player_model/among_us_player_model.vmdl","characters","False","213.2"
"among us player model nohitbox","characters/models/nozb1/among_us_player_model/among_us_player_model_nohitbox.vmdl","characters","False","210.8"
"amongus","characters/models/keung/amongus/amongus.vmdl","characters","False","182.1"
"amongus arms","characters/models/keung/amongus/amongus_arms.vmdl","characters","True","1.7"
"ams mm","characters/models/aquaz/hoshistar/ams_mm/ams_mm.vmdl","characters","False","2537.1"
"angela","characters/models/upkk/angela_balzac/angela.vmdl","characters","False","1687.6"
"angela arm","characters/models/upkk/angela_balzac/angela_arm.vmdl","characters","True","385.5"
"angela nohitbox","characters/models/upkk/angela_balzac/angela_nohitbox.vmdl","characters","False","1686.5"
"anke","characters/models/cs2ze/anke/anke.vmdl","characters","False","5190.3"
"anke","characters/models/exg/chrisan/anke/anke.vmdl","characters","False","691.1"
"ankeleiqi","characters/models/ankeleiqi/ankeleiqi.vmdl","characters","False","1025.3"
"anomea star conductor","characters/models/anomea/cloth4/anomea_star_conductor.vmdl","characters","False","2225.1"
"anomea starlight","characters/models/anomea/cloth4/anomea_starlight.vmdl","characters","False","2364.6"
"anon","characters/models/exg/ruiyiwelkin/anon_chihaya/anon.vmdl","characters","False","2354"
"anon","characters/models/upkk/anon/anon.vmdl","characters","False","1156.2"
"anon arms","characters/models/upkk/anon/anon_arms.vmdl","characters","True","111.5"
"anon nohitbox","characters/models/upkk/anon/anon_nohitbox.vmdl","characters","False","1149.3"
"aphrodite","characters/flux/aphrodite/aphrodite.vmdl","characters","False","280.6"
"aphrodite dummy","characters/flux/aphrodite/aphrodite_dummy.vmdl","characters","False","707"
"aqua formula","characters/models/aquaz/hoshistar/aqua_formula/aqua_formula.vmdl","characters","False","1730.6"
"aquaarms","characters/models/minatoaqua/aquaarms.vmdl","characters","False","90.1"
"aquamaoer","characters/models/aquamaoer/aquamaoer.vmdl","characters","False","1780.3"
"aquamaoer arms","characters/models/aquamaoer/arms/aquamaoer_arms.vmdl","characters","True","110.7"
"aquaz lily","characters/models/aquaz/hoshistar/aquaz_lily/aquaz_lily.vmdl","characters","False","9127.6"
"aquaz sancta","characters/models/aquaz/hoshistar/aquaz_sancta/aquaz_sancta.vmdl","characters","False","11408"
"aris","characters/models/exg/tendo_aris/aris.vmdl","characters","False","466.6"
"aris maid","characters/models/exg/sd_aris_maid/aris_maid.vmdl","characters","False","468.6"
"arknights w","characters/models/exg/bot04/arknights_w/arknights_w.vmdl","characters","False","1401.9"
"arm","characters/models/upkk/bachongying/arm.vmdl","characters","True","116.7"
"arm","characters/models/upkk/byd_cat/arona/arm.vmdl","characters","True","304"
"arm","characters/models/upkk/byd_cat/arrested/arm.vmdl","characters","True","189.4"
"arm","characters/models/upkk/byd_cat/c1/arm.vmdl","characters","True","269.9"
"arm","characters/models/upkk/byd_cat/kuronyam/arm.vmdl","characters","True","251.8"
"arm","characters/models/upkk/byd_cat/marshmallow/materials/arm.vmdl","characters","True","354.6"
"arm","characters/models/upkk/byd_cat/rabbit/arm.vmdl","characters","True","286.3"
"arm","characters/models/upkk/byd_cat/sweater/arm.vmdl","characters","True","265.7"
"arm","characters/models/upkk/byd_cat/taihou/arm.vmdl","characters","True","148.7"
"arm","characters/models/upkk/byd_cat/tomorrow/arm.vmdl","characters","True","280.1"
"arm","characters/models/upkk/byd_cat/urban_maya/arm.vmdl","characters","True","321"
"arm","characters/models/upkk/byd_cat/veil/arm.vmdl","characters","True","172.6"
"arm","characters/models/upkk/implacable/arm.vmdl","characters","True","568.2"
"arm","characters/models/upkk/kiana_singer/arm.vmdl","characters","True","332.6"
"arm","characters/models/upkk/kim_haku/arm.vmdl","characters","True","146.6"
"arms","characters/models/bkh/arms.vmdl","characters","True","224.5"
"arms","characters/models/feibi/arms.vmdl","characters","True","117.9"
"arms","characters/models/jiuwei/arms.vmdl","characters","True","213.3"
"arms","characters/models/kyaru/arms.vmdl","characters","True","185.7"
"arms","characters/models/lyphos/arms.vmdl","characters","True","121.4"
"arms","characters/models/mana/cloth2/arms.vmdl","characters","True","129.7"
"arms","characters/models/marisa/xlt/arms.vmdl","characters","True","115.7"
"arms","characters/models/mary/cloth4/arms.vmdl","characters","True","450.6"
"arms","characters/models/miku/10th/tex/arms.vmdl","characters","True","176.9"
"arms","characters/models/nacho_neko/arms.vmdl","characters","True","44.6"
"arms","characters/models/police/arms.vmdl","characters","True","150.2"
"arms","characters/models/public_girlhands/arms.vmdl","characters","True","73.7"
"arms","characters/models/reisalin/arms.vmdl","characters","True","68.9"
"arms","characters/models/shanoa/arms.vmdl","characters","True","85.7"
"arms","characters/models/upkk/byd_cat/nekomimi/arms.vmdl","characters","True","412.4"
"arms","characters/models/upkk/eyjafjalla/arms.vmdl","characters","True","171"
"arms","characters/models/upkk/haku_school/arms.vmdl","characters","True","142.1"
"arms","characters/models/upkk/hakurei_reimu/arms.vmdl","characters","True","121.2"
"arms","characters/models/upkk/jiuwei/arms.vmdl","characters","True","183.6"
"arms","characters/models/upkk/keli/arms.vmdl","characters","True","88.6"
"arms","characters/models/upkk/maid_maya/arms.vmdl","characters","True","157.6"
"arms","characters/models/upkk/maid_moe/arms.vmdl","characters","True","270.3"
"arms","characters/models/upkk/maid_shinano/arms.vmdl","characters","True","304.1"
"arms","characters/models/upkk/maki/arms.vmdl","characters","True","181.7"
"arms","characters/models/upkk/miku_orange_blossom/arms.vmdl","characters","True","173.4"
"arms","characters/models/upkk/milltina/arms.vmdl","characters","True","240.9"
"arms","characters/models/upkk/molana/arms.vmdl","characters","True","74.5"
"arms","characters/models/upkk/nyao_mao/arms.vmdl","characters","True","282.4"
"arms","characters/models/upkk/origami/arms.vmdl","characters","True","131"
"arms","characters/models/upkk/snow_v1/arms.vmdl","characters","True","47.5"
"arms","characters/models/upkk/vsinger/arms.vmdl","characters","True","444.9"
